Document	Matched Term	Code	Concept Name	Semantic Type	Annotations	Certainty	ContextualAspect	ContextualModality	Degree	Experiencer	Permanence	Polarity	Temporality
19936506.txt	positive	RID49898	RID49898		positive/6771								
19936506.txt	fixed	RID5722	RID5722		fixed/6809								
19936506.txt	geographic	RID6300	RID6300		geographic/7102								
19936506.txt	capitals	RID2197	RID2197		capitals/7420								
19936506.txt	absent	RID28473	RID28473		absent/7693								
19936506.txt	mammography	RID10357	RID10357		mammography/7862								
19936506.txt	reported	RID45924	RID45924		reported/7874								
19936506.txt	present	RID28472	RID28472		present/7998								
19936506.txt	mammography	RID10357	RID10357		mammography/8030								
19936506.txt	present	RID28472	RID28472		present/8112								
19936506.txt	grouped	RID5700	RID5700		grouped/8566								
19936506.txt	process	RID39128	RID39128		process/8863								
19936506.txt	second	RID5998	RID5998		second/9043								
19936506.txt	third	RID6000	RID6000		third/9195								
19936506.txt	process	RID39128	RID39128		process/9282								
19936506.txt	new	RID5720	RID5720		new/9330								
19936506.txt	PE	RID4834	RID4834		PE/9527								
19936506.txt	Porto	RID28550	RID28550		Porto/9623								
19936506.txt	expansion	RID3775	RID3775		expansion/9678								
19936506.txt	expanded	RID5782	RID5782		expanded/9747								
19936506.txt	totals	RID5689	RID5689		totals/9756								
19936506.txt	totals	RID5689	RID5689		totals/9795								
19936506.txt	projection	RID10511	RID10511		projection/9809								
19936506.txt	chronic	RID5719	RID5719		chronic/10025								
19936506.txt	capitals	RID2197	RID2197		capitals/10100								
19936506.txt	minimum	RID39163	RID39163		minimum/10156								
19936506.txt	random	RID46031	RID46031		random/10243								
19936506.txt	fixed	RID5722	RID5722		fixed/10269								
19936506.txt	lines	RID5965	RID5965		lines/10285								
19936506.txt	after	RID39330	RID39330		after/10325								
19936506.txt	consent	RID45848	RID45848		consent/10341								
19936506.txt	lines	RID5965	RID5965		lines/10581								
19936506.txt	expansion	RID3775	RID3775		expansion/10696								
19936506.txt	lines	RID5965	RID5965		lines/10860								
19936506.txt	adults	RID5647	RID5647		adults/10914								
19936506.txt	post	RID39330	RID39330		post/10961								
19936506.txt	composition	RID39409	RID39409		composition/11039								
19936506.txt	total	RID5689	RID5689		total/11094								
19936506.txt	adult	RID5647	RID5647		adult/11100								
19936506.txt	education	RID45861	RID45861		education/11224								
19936506.txt	adult	RID5647	RID5647		adult/11260								
19936506.txt	fourth	RID6002	RID6002		fourth/11332								
19936506.txt	Mammography	RID10357	RID10357		Mammography/11518								
19936506.txt	Mammography	RID10357	RID10357		Mammography/11691								
19936506.txt	without	RID49854	RID49854		without/11758								
19936506.txt	fixed	RID5722	RID5722		fixed/11768								
19936506.txt	capitals	RID2197	RID2197		capitals/11969								
19936506.txt	mammography	RID10357	RID10357		mammography/12033								
19936506.txt	complex	RID5757	RID5757		complex/12079								
19936506.txt	expansion	RID3775	RID3775		expansion/12149								
19936506.txt	confidence	RID29	RID29		confidence/12194								
19936506.txt	mammography	RID10357	RID10357		mammography/12312								
19936506.txt	without	RID49854	RID49854		without/12431								
19936506.txt	fixed	RID5722	RID5722		fixed/12441								
19936506.txt	without	RID49854	RID49854		without/12603								
19936506.txt	fixed	RID5722	RID5722		fixed/12613								
19936506.txt	without	RID49854	RID49854		without/12709								
19936506.txt	capitals	RID2197	RID2197		capitals/12807								
19936506.txt	Confidence	RID29	RID29		Confidence/12838								
19936506.txt	upper	RID46057	RID46057		upper/12912								
19936506.txt	lower	RID46058	RID46058		lower/12922								
19936506.txt	limits	RID5684	RID5684		limits/12952								
19936506.txt	mammography	RID10357	RID10357		mammography/12962								
19936506.txt	without	RID49854	RID49854		without/13007								
19936506.txt	fixed	RID5722	RID5722		fixed/13017								
19936506.txt	mammography	RID10357	RID10357		mammography/13084								
19936506.txt	lower	RID46058	RID46058		lower/13280								
19936506.txt	capitals	RID2197	RID2197		capitals/13309								
19936506.txt	Porto	RID28550	RID28550		Porto/13538								
19936506.txt	MS	RID28801	RID28801		MS/13610								
19936506.txt	mammography	RID10357	RID10357		mammography/13892								
19936506.txt	reported	RID45924	RID45924		reported/13904								
19936506.txt	lower	RID46058	RID46058		lower/13987								
19936506.txt	low	RID46059	RID46059		low/14070								
19936506.txt	capitals	RID2197	RID2197		capitals/14113								
19936506.txt	capitals	RID2197	RID2197		capitals/14234								
19936506.txt	capitals	RID2197	RID2197		capitals/14316								
19936506.txt	Center	RID39033	RID39033		Center/14360								
19936506.txt	hand	RID2318	RID2318		hand/14394								
19936506.txt	low	RID46059	RID46059		low/14532								
19936506.txt	all	RID5769	RID5769		all/14621								
19936506.txt	locations	RID39038	RID39038		locations/14629								
19936506.txt	Center	RID39033	RID39033		Center/14801								
19936506.txt	capitals	RID2197	RID2197		capitals/15074								
19936506.txt	fixed	RID5722	RID5722		fixed/15415								
19936506.txt	mammography	RID10357	RID10357		mammography/15443								
19936506.txt	average	RID39165	RID39165		average/15477								
19936506.txt	fixed	RID5722	RID5722		fixed/15654								
19936506.txt	both	RID5770	RID5770		both/15761								
19936506.txt	mammography	RID10357	RID10357		mammography/15806								
19936506.txt	capitals	RID2197	RID2197		capitals/15850								
19936506.txt	both	RID5770	RID5770		both/15889								
19936506.txt	Porto	RID28550	RID28550		Porto/15925								
19936506.txt	Porto	RID28550	RID28550		Porto/16307								
19936506.txt	present	RID28472	RID28472		present/16481								
19936506.txt	high	RID46060	RID46060		high/16845								
19936506.txt	mammography	RID10357	RID10357		mammography/17127								
19936506.txt	reported	RID45924	RID45924		reported/17242								
19936506.txt	mammography	RID10357	RID10357		mammography/17364								
19936506.txt	suggests	RID39481	RID39481		suggests/17398								
19936506.txt	multiple determination	RID45656	RID45656		multiple/17409, determination/17427								
19936506.txt	order	RID45813	RID45813		order/17418								
19936506.txt	mammography	RID10357	RID10357		mammography/17649								
19936506.txt	without	RID49854	RID49854		without/17716								
19936506.txt	indicates	RID49442	RID49442		indicates/17774								
19936506.txt	low	RID46059	RID46059		low/17937								
19936506.txt	post	RID39330	RID39330		post/17986								
19936506.txt	mammography	RID10357	RID10357		mammography/18062								
19936506.txt	insufficient	RID39113	RID39113		insufficient/18120								
19936506.txt	present	RID28472	RID28472		present/18168								
19936506.txt	mammography	RID10357	RID10357		mammography/18211								
19936506.txt	mammography	RID10357	RID10357		mammography/18286								
19936506.txt	without	RID49854	RID49854		without/18331								
19936506.txt	fixed	RID5722	RID5722		fixed/18341								
19936506.txt	fixed	RID5722	RID5722		fixed/18384								
19936506.txt	mammography	RID10357	RID10357		mammography/18551								
19936506.txt	low	RID46059	RID46059		low/18582								
19936506.txt	fixed	RID5722	RID5722		fixed/18605								
19936506.txt	low	RID46059	RID46059		low/18639								
19936506.txt	both	RID5770	RID5770		both/18656								
19936506.txt	low	RID46059	RID46059		low/18666								
19936506.txt	Porto	RID28550	RID28550		Porto/18706								
19936506.txt	representativeness	RID25	RID25		representativeness/18745								
19936506.txt	capitals	RID2197	RID2197		capitals/18774								
19936506.txt	without	RID49854	RID49854		without/18839								
19936506.txt	fixed	RID5722	RID5722		fixed/18849								
19936506.txt	human	RID39073	RID39073		human/19370								
19936506.txt	mammography	RID10357	RID10357		mammography/19430								
19936506.txt	probabilities	RID33	RID33		probabilities/19442								
19936506.txt	homogeneous	RID6059	RID6059		homogeneous/19586								
19936506.txt	first	RID5996	RID5996		first/19673								
19936506.txt	capitals	RID2197	RID2197		capitals/19750								
19936506.txt	possible	RID34	RID34		possible/19825								
19936506.txt	mammography	RID10357	RID10357		mammography/20001								
19936506.txt	without	RID49854	RID49854		without/20045								
19936506.txt	fixed	RID5722	RID5722		fixed/20055								
19936506.txt	small	RID5774	RID5774		small/20081								
19936506.txt	capitals	RID2197	RID2197		capitals/20115								
19936506.txt	Center	RID39033	RID39033		Center/20131								
19936506.txt	mammography	RID10357	RID10357		mammography/20183								
19936506.txt	fixed	RID5722	RID5722		fixed/20259								
19936506.txt	low	RID46059	RID46059		low/20289								
19936506.txt	mammography	RID10357	RID10357		mammography/20416								
19936506.txt	capitals	RID2197	RID2197		capitals/20472								
19936506.txt	present	RID28472	RID28472		present/20488								
19936506.txt	concentration	RID39042	RID39042		concentration/20545								
19936506.txt	capitals	RID2197	RID2197		capitals/20585								
19936506.txt	hand	RID2318	RID2318		hand/20767								
19936506.txt	mammography	RID10357	RID10357		mammography/20822								
19936506.txt	bilateral	RID5771	RID5771		bilateral/21151								
19936506.txt	total	RID5689	RID5689		total/21217								
19936506.txt	capitals	RID2197	RID2197		capitals/21244								
19936506.txt	mammography	RID10357	RID10357		mammography/21360								
19936506.txt	reported	RID45924	RID45924		reported/21496								
19936506.txt	no	RID28475	RID28475		no/21781								
19936506.txt	mammography	RID10357	RID10357		mammography/21991								
19936506.txt	fixed	RID5722	RID5722		fixed/22315								
19936506.txt	total	RID5689	RID5689		total/22371								
19936506.txt	capitals	RID2197	RID2197		capitals/22503								
19936506.txt	capitals	RID2197	RID2197		capitals/22592								
19936506.txt	insufficient	RID39113	RID39113		insufficient/22621								
19936506.txt	groups	RID5700	RID5700		groups/22667								
19936506.txt	low density	RID34243	RID34243		low/22756, density/22772								
19936506.txt	mobile	RID5924	RID5924		mobile/22827								
19936506.txt	lines	RID5965	RID5965		lines/22844								
19936506.txt	indicates	RID49442	RID49442		indicates/22868								
19936506.txt	morbidity	RID11524	RID11524		morbidity/22982								
19936506.txt	limitations	RID5684	RID5684		limitations/23123								
19936506.txt	present	RID28472	RID28472		present/23232								
19936506.txt	major	RID5692	RID5692		major/23441								
19936506.txt	capitals	RID2197	RID2197		capitals/23489								
20209305.txt	diagnosis	RID10394	RID10394		diagnosis/86								
20209305.txt	interstitial lung diseases	RID28799	RID28799		interstitial/99, lung/112, diseases/117								
20209305.txt	confidence	RID29	RID29		confidence/209								
20209305.txt	reviewed images	RID45932	RID45932		reviewed/323, images/341								
20209305.txt	patients	RID49815	RID49815		patients/354								
20209305.txt	after	RID39330	RID39330		after/413								
20209305.txt	diagnostic	RID39446	RID39446		diagnostic/481								
20209305.txt	patient	RID49815	RID49815		patient/512								
20209305.txt	confidence	RID29	RID29		confidence/536								
20209305.txt	re	RID11910	RID11910		re/631								
20209305.txt	re	RID6597	RID6597		re/631								
20209305.txt	after	RID39330	RID39330		after/679								
20209305.txt	first	RID5996	RID5996		first/689								
20209305.txt	diagnosis	RID10394	RID10394		diagnosis/849								
20209305.txt	patient	RID49815	RID49815		patient/868								
20209305.txt	diagnosis	RID10394	RID10394		diagnosis/964								
20209305.txt	after	RID39330	RID39330		after/1056								
20209305.txt	diagnosis	RID10394	RID10394		diagnosis/1147								
20209305.txt	diagnosis	RID10394	RID10394		diagnosis/1289								
20209305.txt	after	RID39330	RID39330		after/1330								
20209305.txt	diagnostic	RID39446	RID39446		diagnostic/1494								
20209305.txt	high	RID46060	RID46060		high/1533								
20209305.txt	confidence	RID29	RID29		confidence/1538								
20209305.txt	diagnosis	RID10394	RID10394		diagnosis/1618								
20209305.txt	fair	RID39080	RID39080		fair/1668								
20209305.txt	confidence	RID29	RID29		confidence/1757								
20209305.txt	Lung diseases interstitial	RID28799	RID28799		Lung/1785, diseases/1790, interstitial/1800								
20209305.txt	Tomography	RID28840	RID28840		Tomography/1814								
20209305.txt	X ray	RID10345	RID10345		X/1826, ray/1828								
20209305.txt	diagnosis	RID10394	RID10394		diagnosis/1960								
20209305.txt	interstitial lung diseases	RID28799	RID28799		interstitial/1973, lung/1986, diseases/1991								
20209305.txt	diagnosis	RID10394	RID10394		diagnosis/2085								
20209305.txt	absence	RID34780	RID34780		absence/2108								
20209305.txt	abnormal	RID28453	RID28453		abnormal/2262								
20209305.txt	adequate	RID39308	RID39308		adequate/2363								
20209305.txt	training	RID49605	RID49605		training/2372								
20209305.txt	confidence	RID29	RID29		confidence/2440								
20209305.txt	diagnoses	RID10394	RID10394		diagnoses/2454								
20209305.txt	basis	RID5949	RID5949		basis/2476								
20209305.txt	confidence	RID29	RID29		confidence/2572								
20209305.txt	diagnostic	RID39446	RID39446		diagnostic/2597								
20209305.txt	diagnosis	RID10394	RID10394		diagnosis/2675								
20209305.txt	fully	RID5689	RID5689		fully/2753								
20209305.txt	10	RID6014	RID6014		10/2772								
20209305.txt	diagnosis	RID10394	RID10394		diagnosis/2868								
20209305.txt	confidence	RID29	RID29		confidence/2975								
20209305.txt	patients	RID49815	RID49815		patients/3020								
20209305.txt	order	RID45813	RID45813		order/3195								
20209305.txt	all	RID5769	RID5769		all/3233								
20209305.txt	center	RID39033	RID39033		center/3397								
20209305.txt	patients	RID49815	RID49815		patients/3441								
20209305.txt	adequate	RID39308	RID39308		adequate/3467								
20209305.txt	definitely	RID31	RID31		definitely/3502								
20209305.txt	means	RID39224	RID39224		means/3536								
20209305.txt	changes	RID45838	RID45838		changes/3704								
20209305.txt	changes	RID49896	RID49896		changes/3704								
20209305.txt	infections	RID3710	RID3710		infections/3720								
20209305.txt	malignant	RID15655	RID15655		malignant/3732								
20209305.txt	airway	RID1245	RID1245		airway/3765								
20209305.txt	All	RID5769	RID5769		All/3842								
20209305.txt	patients	RID49815	RID49815		patients/4000								
20209305.txt	females	RID5654	RID5654		females/4013								
20209305.txt	males	RID5653	RID5653		males/4028								
20209305.txt	mean	RID39224	RID39224		mean/4040								
20209305.txt	females	RID5654	RID5654		females/4052								
20209305.txt	males	RID5653	RID5653		males/4064								
20209305.txt	diagnostic	RID39446	RID39446		diagnostic/4161								
20209305.txt	diagnoses	RID10394	RID10394		diagnoses/4279								
